"cost","gamma","ber.test.mean"
11.6276362189092,4.08676089718938,0.228148733487688
0.615408886224031,-9.85255322651938,0.2
13.9598010038026,-8.52425994817168,0.2
7.36907712416723,4.22230969648808,0.228866406177679
4.13340205326676,5.19874178571627,0.210348992584238
-11.7067391169257,0.580930123105645,0.2
13.5350726475008,2.47864443110302,0.241885543835078
11.3789233099669,2.66469655092806,0.241279781876424
-11.4237490226515,9.93471959140152,0.2
-13.8927878625691,-14.335854195524,0.2
6.28255904652178,-12.4955570488237,0.2
-4.14636163506657,13.3697113464586,0.2
13.4595757490024,-14.1328876744956,0.2
-11.137813157402,-2.47209650930017,0.2
-4.66374760027975,3.68324145209044,0.2
1.04053242132068,10.4765956336632,0.1999743688325
6.59148324513808,2.30424958281219,0.239238808624378
-13.9412803854793,-9.32106734951958,0.2
-2.49795659445226,6.99040947714821,0.2
10.1301340456121,-14.8829326266423,0.2
1.53201295528561,-0.82948983181268,0.203895937459951
14.2510909074917,6.48495689732954,0.198052031270024
10.2519571781158,-14.1674402332865,0.2
14.1463909414597,-4.69145506387576,0.203870306292452
-4.92334436858073,-6.0314530134201,0.2
-12.0387208065949,-2.24834037479013,0.2
0.956605060491711,-3.19498852360994,0.2
-7.64555204194039,6.18539603892714,0.2
3.72735452838242,10.3158868686296,0.1999743688325
-6.15086859092116,-7.55778986960649,0.2
4.69377045286819,14.8831368447281,0.2
-0.469269992318004,7.70220726029947,0.2
-13.5416007740423,6.79884846322238,0.2
12.2611354244873,-3.00981297623366,0.214547381043921
-13.4984665643424,-3.90274921199307,0.2
3.9312438829802,10.3227612306364,0.1999743688325
-9.901598256547,-3.86009332258254,0.2
14.0966913616285,4.11925736116245,0.228276889325186
-6.11644662218168,-6.21097346534953,0.2
-5.12254297267646,13.0654109129682,0.2
-12.5157929817215,-2.41121236234903,0.2
11.1139726918191,-2.33190243830904,0.218366425001373
-9.42051372723654,13.9638249808922,0.2
11.8651231960393,-0.154747143387794,0.251933086771367
-11.3855218724348,-2.08496050676331,0.2
4.7038924600929,-8.47087840083987,0.2
2.16728590428829,-10.9979622066021,0.2
14.7047840128653,-0.942506357096136,0.230181294459118
4.89205081248656,6.91625876817852,0.198641548122517
-0.170292221009731,7.22538894508034,0.2
-9.77350139524788,-11.9798992504366,0.2
1.50565833086148,2.11592190898955,0.214304019039264
11.6613663802855,14.4516477151774,0.2
-6.03051503654569,0.852294943761081,0.2
-6.21759606292471,-8.19073662394658,0.2
-5.27684245957062,9.66008621966466,0.2
0.806579939089715,2.67967503983527,0.202947809888938
9.14075961336493,-13.3009393466637,0.2
-14.138342672959,-9.90073589142412,0.2
1.69403687585145,0.0704995868727565,0.21658981893411
1.03027248987928,9.15150902001187,0.199923106497501
13.9759670617059,3.46473695710301,0.230585567744542
6.74115431495011,-10.5030781798996,0.2
6.47185263689607,-0.973484180867672,0.218224031488689
-1.66617028182372,0.349354839418083,0.2
2.04768085386604,10.504988450557,0.1999743688325
