"cost","gamma","ber.test.mean"
12.572319956962,-14.8832456558011,0.809651523444627
-4.44227884523571,14.5792856253684,0.5
1.70795453013852,5.4381723375991,0.5
-5.9527229424566,11.5903400955722,0.5
-1.6967685171403,10.8910100790672,0.5
-8.42991700395942,-2.03360568964854,0.5
3.60301007749513,14.3080230359919,0.5
1.64456818252802,1.48442333796993,0.600772034617612
5.24357492337003,-9.38497537979856,0.774744175531282
-2.71614051656798,-3.06447358801961,0.514423740510697
-6.21701550437137,7.13358112843707,0.5
-14.3424564739689,-9.30906243855134,0.5
-5.62829095171764,-2.98433423275128,0.5
11.9953667395748,-0.624251032713801,0.729044604681786
-12.6856309245341,-0.831389464437962,0.5
-8.27435926068574,-13.8302304293029,0.5
-3.24059940408915,-13.0708033055998,0.5
14.6625640592538,10.8450122270733,0.5
1.1244123056531,7.18279970576987,0.5
-12.8512249002233,-12.2584082814865,0.5
-0.913400673307478,-13.8106026384048,0.5
8.38573717977852,7.41488886298612,0.5
-4.46746492758393,1.40325147891417,0.5
-6.20859829243273,8.01548534771428,0.5
3.10804112115875,-14.8714970285073,0.5
-14.4517412711866,1.31468010367826,0.5
-14.7592468815856,-5.62350758817047,0.5
8.54397829156369,-9.42695271922275,0.802793444547568
-10.90390794212,3.92684185411781,0.5
0.771669836249202,-6.17082824232057,0.68454443413214
10.4010251141153,6.14373907679692,0.5
-9.51214122818783,12.2587928990833,0.5
10.9285572753288,7.41364243905991,0.5
8.48767682444304,10.4121610033326,0.5
-11.5099771949463,3.22440833318979,0.5
-7.40117992507294,1.72854797216132,0.5
-5.8449260587804,13.8678603200242,0.5
7.41994716692716,-12.0901283808053,0.760639719822628
-8.79726584069431,1.26613177126274,0.5
-7.32911307597533,4.98690608656034,0.5
-3.22020473191515,14.7166262939572,0.5
-1.74101284006611,-0.343057333957404,0.576915113871636
8.21997315622866,13.6151644075289,0.5
6.1314555304125,1.31840711692348,0.619353616842372
-13.2822958985344,9.0255346801132,0.5
-8.15257585141808,-5.12820716947317,0.5
10.526294130832,0.907928959932178,0.647437392414904
-4.09772884100676,-10.1621706224978,0.5
11.1164623126388,14.5163771160878,0.5
-5.10966700036079,-14.5274836756289,0.5
10.8810094208457,-10.6914733559825,0.806985792817877
11.6538163949735,9.94611091911793,0.5
9.13678928744048,-6.68761022156104,0.836000848781958
-5.69147803355008,10.0297772325575,0.5
-1.38941863551736,-13.3481404697523,0.5
-7.21455405000597,11.8457358400337,0.5
-2.74422819726169,-5.61232480220497,0.5
1.94719680352136,-0.515326007734984,0.708617120011423
-6.53024037368596,-12.9546279693022,0.5
-10.0912419729866,8.38837880641222,0.5
-2.3803081875667,-10.0397576973774,0.5
-3.52419852046296,-8.20552250370383,0.5
11.4578416035511,-2.01706894207746,0.769033142159079
4.02710001217201,-14.1264385264367,0.5
-11.1493631685153,11.673318031244,0.5
-12.0881978957914,10.877017818857,0.5
-13.3927108906209,12.7774584805593,0.5
5.75095292413607,-5.18454837379977,0.818648215574752
9.78238188894466,-3.7027586507611,0.818912170898678
-13.7883154512383,-1.01980574894696,0.5
11.279997874517,-4.0063142334111,0.833495553810396
5.04294975427911,14.5735655282624,0.5
-7.4442219757475,9.06886098207906,0.5
-6.96693011792377,1.73327690921724,0.5
0.851556134875864,9.66047113062814,0.5
1.65924545377493,-1.86958727426827,0.737076303118282
-3.43457507668063,0.23968059103936,0.5
10.6559482659213,-8.44055857043713,0.833300611598962
14.0885536791757,-2.92242493713275,0.787877886453599
2.54298748914152,-10.7622715272009,0.5
10.0014136335813,11.7238182434812,0.5
-12.4915212462656,6.13446327159181,0.5
-13.5026851482689,-7.64108362141997,0.5
-9.69022097066045,2.20499878982082,0.5
11.3185657840222,-14.9082422512583,0.793735671846616
14.323094682768,1.4132749917917,0.605283667689965
11.7685904167593,-10.2617234853096,0.821500162617104
-10.1830680342391,14.5898606395349,0.5
13.0493509839289,-14.2466076440178,0.807395706908451
8.36013175779954,14.3518864363432,0.5
-6.24580048257485,-1.48742349352688,0.5
7.01491480926052,8.19661242188886,0.5
1.79811892099679,10.7368045323528,0.5
-14.7551350900903,-14.0998101281002,0.5
-7.83126376569271,7.77648817515001,0.5
-2.0135731366463,-10.998466713354,0.5
-13.1576063926332,2.9803216131404,0.5
6.10077071003616,7.53722800640389,0.5
2.17708127573133,-6.00178934633732,0.771974925235795
-0.39729950716719,7.36043463461101,0.5
2.52336799632758,8.4410472214222,0.5
11.7850197851658,-8.5849216603674,0.83101028850654
-1.89685020362958,1.94264672230929,0.5
-7.34177336795256,-14.1818655095994,0.5
0.860312059521675,11.9312852947041,0.5
8.3605463267304,11.7485461011529,0.5
14.7261319099925,10.1805723784491,0.5
4.88780662883073,-10.5530050001107,0.720388020275577
13.0991325178184,-9.61192332208157,0.835168130220604
-4.42923373309895,-4.99714577570558,0.5
-14.8705562925898,12.4627706827596,0.5
-6.44302991917357,12.6873109652661,0.5
-4.30364185245708,-12.4493857123889,0.5
9.41336800111458,-1.72476284438744,0.757344145387624
-9.00547293014824,-2.97683567740023,0.5
8.57306780526415,-7.53235954558477,0.836035355338204
-8.03920057369396,-7.37532240338624,0.5
-3.88615597039461,0.997679892461747,0.5
13.9802364190109,-7.7586330100894,0.836729254420409
-5.11766995768994,-7.86692050052807,0.5
-14.311606453266,-5.54063559276983,0.5
-14.5801433105953,7.1729969792068,0.5
-14.2651387606747,-12.981700503733,0.5
2.97999365720898,-10.7807902665809,0.502255816536176
7.02360179973766,4.22609595581889,0.50479641131815
-4.30901586078107,14.9290759884752,0.5
13.1786318798549,-7.81616733642295,0.830440732014945
8.73767930315807,7.28517391020432,0.5
14.9909741710871,-8.7880774307996,0.837902873959846
5.93273235484958,1.55720122391358,0.593206373003974
-2.08123080432415,-9.71782508539036,0.5
6.42712246393785,-8.42301816679537,0.797837390828395
11.3523845560849,-13.6873396625742,0.807395706908451
6.24684303766116,-9.39532540971413,0.791104447776112
4.7632709867321,-12.5183594925329,0.502255816536176
-4.7781350906007,-2.96668585622683,0.5
8.7453772011213,3.06055191205814,0.514389233954451
5.26381236501038,-10.3445651102811,0.751525824389393
-11.0148222232237,-4.69271297799423,0.5
-4.12484345957637,-8.97190048824996,0.5
-14.8665637266822,11.6652678209357,0.5
3.63034136826172,-7.12085001636297,0.788529346437892
-11.1433582962491,8.43326270347461,0.5
-2.15178455226123,-0.747081215959042,0.569737750172533
